Rating,Review Text,Review Date
5 stars,Previously used other car sharing platform and after trying GetGo,2 months ago
4 stars,Getgo is very usefull application for renting car more convenient and easy to use i really love it and hatsoff the members who working on it,a month ago
5 stars,It was very convenient to rent a car using GetGo. The price is also reasonable and competitive.,a month ago
5 stars,GetGo is a very convenient Car sharing platfrom,2 months ago
2 stars,Mixed experience. Sign up is great but now I have had 2 out of 6 uses where the car wasn't at the pickup point. Customer Support has almost not information or power to do anything apart from cancel the booking. …,10 months ago
3 stars,The booking was relatively hassle free. But there are times that the vehicle was not available upon collection which could be frustrating.,2 months ago
5 stars,"Fast easy the no.1 car sharing in Singapore,u never try and u never know the experience let u every day change car",2 months ago
1 star,Edit,6 months ago
5 stars,always use getgo for running errand. not bad. except that sometimes some car are dirty. however thats only around 10% of the rides.,2 months ago
5 stars,Very affordable,2 months ago
5 stars,Have no issue with this car sharing apps.service is excellent and happy with the service render to date.,a month ago
4 stars,some cars need to be check thoroughly,2 months ago
5 stars,Nice app,a month ago
5 stars,Excellent experience with GetGo so far! The booking process was seamless,2 months ago
5 stars,Getgo offers a wide range of cars from ICE to EVs with a ride for every purpose which makes them my trusted choice.,a month ago
5 stars,The app is amazing. Seamless experience from booking a car until end of rental.,a month ago
5 stars,Really great car sharing experiences and best app in Singapore. Very convenient,2 months ago
4 stars,Convenient as it near to my place.  Good Customer service. Cars are easily available.,2 months ago
5 stars,That's a great experience with GetGo sharing and we loved it everytime we rent a car,a month ago
1 star,"Dear GetGo,

I have emailed your customer service",9 months ago
4 stars,My go to whenever there’s a car in need,a month ago
5 stars,Good experience. Everything is smooth From collection of car to driving to returning of car.  Recommended!,2 months ago
5 stars,The vehicle is very good condition and clean,a month ago
5 stars,No problems with the app so far. Easy clean interface to use and booking is fast and simple,a month ago
5 stars,Had some hiccups but the support team were efficient in assisting and even though I couldn't get to use the vehicle,2 months ago
4 stars,Very simple to use,2 months ago
1 star,"Absolutely disgusting and terrible customer service - disgraceful

I rented a car with 5% battery and charged me both a late fee and towing fee …",a month ago
5 stars,One time I was hungry for prata but there was none around me. GetGo got my back,2 months ago
3 stars,Generally good,a month ago
4 stars,Not the cheapest but considering their car availabilties,2 months ago
4 stars,Convenient way to get a transport! Cars are generally available in my area and easy to book.,2 months ago
5 stars,So far I'm enjoying Getgo car rental platform ever since started using it from year 2021. Althought at times some car's cleanliness are not up to my personal expectation,a month ago
5 stars,The car is good and the hourly rental fee is affordable yet flexible to suit my needs,a month ago
5 stars,Great UI,2 months ago
5 stars,Pretty convenient service and so far didn't encounter any issues with it. Recommended if you need to run some errand that needs you to travel to many different places.,2 months ago
1 star,The ratio of bad reviews (as at Nov 2022) to good reviews should not have been ignored. …,a month ago
5 stars,The platform is very user friendly and easy to browse through the range of cars that GetGo has,a month ago
5 stars,Affordable car rental service provider in Singapore. Has a wide range of fleet of cars.,2 months ago
5 stars,Good cars! And very responsive staff,a month ago
5 stars,I really love goget,a month ago
5 stars,One of the best car sharing i had ever experience ..good customer service ...mostly clean car all the time ...kuods,a month ago
5 stars,Best car sharing among the rest.very prompt customer assistance as I have encountered many during my booking .,2 months ago
5 stars,Very convenient,a month ago
5 stars,I love how the ease of booking on the app as well as the optimal upkeep of the vehicles. Highly recommended!,2 months ago
5 stars,have been using Getgo for the past few mth. nice and easy to use. but the car could be much more cleanier,2 months ago
5 stars,5 star for GetGo's car sharing service. Huge convenience for non car owners!,2 months ago
5 stars,Great app to use,2 months ago
5 stars,like the convenient of Getgo cars rental at my place as my nearby 3 car park each have diff types of vehicle available.,a month ago
5 stars,Overall good. but one person of the customer service very disappointed. Not friendly. but one my fav staff is Fritz always help very well. thanks so much. God bless you,a month ago
5 stars,easy to use,a month ago
5 stars,The cars are generally very clean and good condition. It's as good as having your own car.,2 months ago
2 stars,"Flexible and near my place of residence in the east.

However cars are dirty & filled with scratches and dents in some cars. Not sure …",6 months ago
5 stars,Have been using getgo for past 5 months and it's so easy to use. I feel sorry for not knowing about it earlier. If u are new do try.,a month ago
5 stars,Very easy to book a car. CS are very helpful and efficient no matter what time it is. Thank you,2 months ago
4 stars,Very convenient to pick and return the car. 👍🏻 …,a month ago
4 stars,So far it’s been great so far using GetGo except for a few hiccups here and there. But their customer service is efficient to help us with any issues!,2 months ago
5 stars,Easy to use App for car rental,2 months ago
5 stars,Booking was easy. A variety of cars to choose from and location of the cars are very accessible too,a month ago
3 stars,i tink it needs abit more caring in taking car of the cars... people who rent the car shld take car of the car like their own .. other people are also using the car... be more responsible... get go shld also keep tracknof the cleanliness of the car..,a month ago
5 stars,Been using GetGo for the past few months and the cars available at my neighbourhood are great and reliable. 👍 …,2 months ago
5 stars,I got my own experience with Getgo teams and they are truly helpful especially Ms. Mia Tay from HQ. And their suggestions are very informative. Thanks GG team!,a month ago
5 stars,Easy to use,2 months ago
5 stars,Getgo car is located at every part of SG,a month ago
5 stars,Excellent access to a good fleet of cars. Good support given especially for first time users.,a month ago
3 stars,"Allocation of the place is good.
But slow customer respond",2 months ago
5 stars,Getgo is the most useful app in my phone. I don't have a car. But I have getgo. Thank you.,2 months ago
5 stars,"My COE expired end Apr. Started using GetGo car rental service. The Apps is easy to use and the car is always in good condition. If we have any FAQ,",2 months ago
4 stars,Have been using this rental platform for 2 years and booked countless of times. The app do lag at times but overall good!,2 months ago
5 stars,Cars are usually in good condition (at least for my neighborhood). Customer service is prompt and very helpful.,a month ago
4 stars,"Overall im happy mayb the rent a bit pricey for not well maintenance car.
Sometimes the car can be dirty",2 months ago
4 stars,Cars are maintain with satisfaction but would like to suggest to give promos on weekends with a reasonable price capped.,a month ago
4 stars,The cars are generally clean but internally the cabin needs to be monitored. The wipers also need to replace for some cars.,a month ago
5 stars,It available around my block and I feel is very convenient with getgo car. Live chat service available at anytime when assistance is needed.,2 months ago
4 stars,"Overall experience was good. Just that some of cars require more maintenance
both interior and exterior.",a month ago
5 stars,Cars are conveniently located near to my place. Booking interface is easy to navigate.,2 months ago
5 stars,Reasonably priced and cars are clean. Have used them for a couple of times and customer service is also prompt in replying.,a month ago
5 stars,Pleasant experience,a month ago
5 stars,Excellent Car sharing platform with good pricing. Highly recommended to family and friends.,a month ago
1 star,"A very disappointing first time experience with GetGo.

I needed a 7 seater but my current car can only sit 5. So I decided to try …",a year ago
5 stars,User friendly app,a month ago
5 stars,Very convenient booking and return process.  Good customer service.  Some promotional rates are good.,2 months ago
1 star,Unscrupulous,a month ago
4 stars,Very convenient to accommodate to bring my family around to run our errands. Just a few steps away from renting a car.,a month ago
5 stars,Has been one of the most convenient form of car rental and good customer service support,2 months ago
5 stars,Accessible and user friendly app. One of the best in customer service but among the fastest respond between other operators.,a month ago
5 stars,My go-to for car rentals. Competitive pricing,a month ago
5 stars,GetGo is a great car sharing app and most of all,a month ago
5 stars,so far the rental has smooth n easy to use. Nice. The app is also easy to use.,2 months ago
5 stars,Location for the pick up is always my first priority to consider. The location is just directly from my block,a month ago
5 stars,"One of the best car rental in SG.
Rates are fair enough. Keep it on GetGo",a month ago
5 stars,Fast and seamless rental,a month ago
4 stars,Overall getgo experience has been positive. App performance is stable and connectivity is good. Vehicle availability and choice of vehicles are the real highlights. Customer support has been always pleasant and willing to help. …,a month ago
4 stars,Getgo is a very convenient way to travel around especially since it’s available in so many carparks across the island.,a month ago
5 stars,Very convenient,a month ago
5 stars,"Easy to book,many available choices of the car.and EV car are available and good conditions",2 months ago
4 stars,Good initiative.However may consider not allowing pets. As the owners don't clean the fur or the law marks on the seat.,2 months ago
4 stars,So far So good.. The vehicle checks also improved,2 months ago
5 stars,GetGo has given me the opportunity for brunch dates with my partner during the weekends,2 months ago
4 stars,Will appreciate if the company could check and do proper cleaning with full checks before deploying the car the destination.,a month ago
3 stars,Getgo has been really easy and convenient. Their support chat/team reply is very swift.,2 months ago
5 stars,Awesome and easy to book cars! Highly recommend this to any new users,a month ago
1 star,Never ever try,7 months ago
5 stars,Always had a good experience using GetGo. Whenever there is a problem,a month ago
5 stars,Easy to use. User friendly.  Hope to have getgo car at my block carpark,a month ago
5 stars,No issues using their rental services. Lots of options around my area of residence,a month ago
5 stars,Convenient to use! Great way to get around. Customer Service Support is responsive and helpful.,2 months ago
3 stars,"the cars generally require regular maintenance checks and general cleaning (interior/ external)
encounters (Stavia) where users go fishing or have pets in the car",a month ago
1 star,Awful experience thus far,5 months ago
5 stars,newer cars are deployed at my block 474 Choa Chu Kang Ave 3. With the continuous promo code,2 months ago
4 stars,Cars are available most of the time near my area. Most are in good working condition and well taken care except for a few occasions found rubbish and footprint on dashboard,a month ago
4 stars,Great that they give 15mins grace,2 months ago
5 stars,One of the best car sharing from day 1 i join very convenient and affordable for my family,2 months ago
4 stars,So far so good. It is just that the app hang and i need to restart my phone before can use back the app,2 months ago
5 stars,hassle free booking,a month ago
4 stars,Great drive for most cars. Wish they put 1 more car at my place as its always book out.,a month ago
5 stars,very convenient and hassle free service,2 months ago
5 stars,Highly recommended if you are looking for fuss free short term (few hours) car rental ;),a month ago
4 stars,Convenient locations with the ease of advance booking makes driving a breeze without the hassle of debts.,2 months ago
4 stars,A good option for co-sharing and transport. Can see some of the vehicles are heavily utilised. Suggest to up the  maintenence and refreshment regime.,2 months ago
1 star,"Had an unpleasant experience with GetGo.

At times car door could not be opened to drive off and cannot be locked at the …",a year ago
5 stars,Fuss free bookings and most importantly of all they are available 24/7 when you encounter any problems with your bookings or ongoing drives.,a month ago
5 stars,Cars are well maintained. Cleanliness interior and fast response from support teams.,2 months ago
5 stars,Very clean and comfortable drive,2 months ago
5 stars,App is very user friendly,9 months ago
5 stars,Getgo is a easy to use and seamless platform with excellent customer service always available for any support.,a month ago
4 stars,Its very convenient as a car sharing company that i have been using for the past 2 years,a month ago
5 stars,Car is good and easy to rent a car and see the availability of the car at the location through the GetGo app.,2 months ago
5 stars,Hello,a month ago
5 stars,Cars are well maintained,a month ago
1 star,"I rented their cars for about 3-4 times. Let's see:

1. Car serviceable but had a damaged sunscreen that would leak if it was …",a year ago
5 stars,GetGo has been serving so far so good. Not much glitches. Recommended.,2 months ago
5 stars,Everything is awesome went smoothly,2 months ago
5 stars,Renting getgo car is very convenient. The distance between the cars are walkable.,a month ago
5 stars,GETGO cars are in good condition. Hope all driver can also help to maintain the car,a month ago
3 stars,Unreliable service. Experience depends on your luck. It’s extremely easy to sign up and start using as compared to other apps. Pretty affordable for short trips to run errands. …,a year ago
5 stars,Convenient locations. But hope car has more varities and also excessible for pet friendly in future to come.,2 months ago
5 stars,"Getgo is fast & eazy for all to use and get going,most of the cars are well maintained.",a month ago
5 stars,I suggest that every car to have a exterior wash every 1 or 2 weeks...Promo open to all locations not only selected locations to be fair for all.,2 months ago
5 stars,Renting is simple,2 months ago
5 stars,Good experience so far,a month ago
5 stars,Been using GetGo ever since they started their company. Hassle free and very easy to rent with.,a month ago
5 stars,Very convenient and easy to use app. Cars are located at a lot of places.,2 months ago
5 stars,Very convenient to rent. It's all around my neighborhood area if it isn't at the nearest carpark to me!,2 months ago
5 stars,"Excellent car rental platform in Singapore. Affordable and user friendly. Responsive customer support. Kudos to the entire team.
Those who cannot own a car",2 months ago
5 stars,It's a good place to rent a car anywhere and great customer service whenever i need help,2 months ago
5 stars,Really love getgo so much. It is so convenient and affordable.  Hope getgo has more cars available.,2 months ago
5 stars,GetGo has been wonderful for me,a month ago
5 stars,Getgo is good . I recommend to you all. The car is clean and easy to take the car,a month ago
5 stars,Great way to rent a car! Recommended!,2 months ago
5 stars,I am fortunate to have same-minded fellow users maintaining cars well for every users.,2 months ago
4 stars,It is convenient form of getting vehicle transport as I can booked a car easily even on weekend.,2 months ago
4 stars,"Wide variety of models and locations.
Could improve with more cars per location",a month ago
4 stars,Friendly app with fast helpdesk service reply when needed. Most of their vehicle are kept in good condition.,a month ago
5 stars,Good experience with Getgo so far. No issues with car and customer service is pretty good.,a month ago
5 stars,Highly Recommends! Really like that we have no need to top up fuel for the next user.,a month ago
4 stars,The quick responses & replies from the Customer service Team to any enquiries or problems that I encountered made me continuously look forward to using GetGo as my day to day transport for any running of errands.,a month ago
5 stars,Very  easy to use  get go app to book.More car choices to choose.,a month ago
5 stars,Awesome and clean car....enjoy driving it...,2 months ago
2 stars,Good transportation alternative but not sure how often the car is being maintained to make sure its roadworthy.,2 months ago
5 stars,Very comfortable experience so far,2 months ago
5 stars,Easy to book,a month ago
4 stars,Great and easy way to drive but app may legg during lock and unlock.,2 months ago
5 stars,Renting with getgo is a breeze and most of the cars is quite well maintained. Thank U getgo!,2 months ago
5 stars,No deposit,a year ago
5 stars,Available at many locations. Easy to book and use. Excellent and prompt customer support.,2 months ago
5 stars,Awesome service to help people to get to places. The cars are also maintained well.,a month ago
1 star,The app is really slow,9 months ago
4 stars,Around 6 cars nearby my block. Easy for me to book to go anywhere. Will give 5 stars provided all the cars interior is very clean as always got sands on seats and floor. Besides that im satisfied!,a month ago
5 stars,It is very helpfull platform for people who is cant afford to have a car in singapore.,a month ago
5 stars,Pretty good and convenient service to use. Just need to ensure to maintain and drive safely.,2 months ago
5 stars,it has been a great journey with getgo. the livechat is very responsive as well when i ever need help.,a month ago
5 stars,Good and convenient. App was easy to use and the whole experience was seamless. Will keep using,2 months ago
4 stars,Smooth rides so far,4 weeks ago
5 stars,Convenience of having getgo near my place,2 months ago
5 stars,Love how easy the app use and its really simple . Just hope they maintain the car well,2 months ago
4 stars,Easy to rent and it's easy available. They have the cleanest and nearest car.,a month ago
5 stars,One of the best apps I’ve used. Affordable and really convenient to use,a month ago
4 stars,Ok2 only. At least there's something else to consider apart from Grab. Make the price more competitive but at the same time,2 months ago
5 stars,Its convenient to have getgo near me. With Getgo i worry-free from commitment of having a fulltime car.,2 months ago
5 stars,Always love to rent car with GetGo!,a month ago
5 stars,you just pay the hourly charge and mileage. don’t have to worry about petrol which is a plus,a month ago
5 stars,It's good to rent but only the live   chat as I would prefer to call and we can get the answers immediately,2 months ago
5 stars,Easy and hassle free platform for car sharing. Been using it ever since👍🖖😎 …,a month ago
5 stars,Easy to book and the car is nearby my house. Highly recommended.,2 months ago
4 stars,Has been a positive experience so far except for some hic ups from time to time which the tech team is able to resolve and a short time,a month ago
5 stars,Making car rental convenient and easy and the locations of the car are very accessible within hdb area,2 months ago
5 stars,It's nice to drive with getgo,2 months ago
5 stars,Excellent service. So far all cars I have driven are in good condition,2 months ago
5 stars,The convenience of renting a car near my neighborhood is now just a press of a button away on my mobile device.,2 months ago
5 stars,fast and effective way to go around doing chores. the price point comparing to other competitor is good as well.,a month ago
5 stars,GetGo Carsharing is very convenient as I book and get the car at most of the HDB carparks.,a month ago
5 stars,Always able to drive around with different types of car conveniently. And fussfree booking for the drivers,2 months ago
5 stars,Frequently has deals and promotions that you need to look out for. Sometimes need to hunt but usually is automatically added into your wallet.,2 months ago
5 stars,Awesome experience so far. Haven't let me down so far and always satisfied when needing to get a hold of support for assistance.,a month ago
5 stars,What I like about getgo is that they have a live chat 24/7! Which is very helpful at times as there is always something that I’m unclear of and they’re always able to help me!,2 months ago
5 stars,Except for that one time the previous renter did not return the car in time,2 months ago
4 stars,Help me alot to run short errands such as sending my family members to school/work. And might be a little bit pricey if you tend to book for long hours.,2 months ago
5 stars,Very convenient for me! Price acceptable n I can arrange m own timing anytime!,3 weeks ago
5 stars,Highly recommended Great car rent service with a good rate & easy access,a month ago
1 star,took 35mins to unlock car!  you have to be near car to unlock it,7 months ago
5 stars,Easy access to car and in good clean condition .very reasonable pricing .,a month ago
3 stars,One of my favourite pickup locations is Mercure @ Stevens,a month ago
5 stars,Its very convenient and easily acess,2 months ago
5 stars,Great experience thus far. Will continue using them,a month ago
2 stars,Very inconvenient as we have to go all the way to the 1st pick up location to park back. I suggest to be more flexible so that there will be more hirer.,3 months ago
5 stars,Best choice of car sharing platform that offer wide ranges of cars to meet your needs,a month ago
5 stars,Very convenient every where can find GetGo car. Recommended,a month ago
5 stars,Been using getgo for errand runs and I needed space to put my stuff. Great rental so far,a month ago
5 stars,Great interface and easy to use. It will be awesome if more promos in the future,a month ago
5 stars,No hassle to book for any occasions,a month ago
1 star,They sent me a bill of $3000 to pay. Below is how this happened and what I think their internal process is,8 months ago
5 stars,Great platform for car rental services.Very convenient and affordable price.,2 months ago
1 star,Rented an electric van from Getgo,11 months ago
5 stars,Cars are conveniently located,a month ago
3 stars,If you outing for 2 or 3 hrs good to take GetGo,a month ago
4 stars,Everything is seems ok but only at one point that I can hardly smell of some of them still untrustworthy by bringing along their pets especially dogs inside the vehicle...pls take this issues seriously,2 months ago
5 stars,Best car sharing platform!,a month ago
4 stars,Been using Getgo as mode of transport for few years. Overall,a month ago
3 stars,"Pros:
- More cars availability as compared to competitors such as blueSG
- The booking is quite convenient as u can book in advance (weeks prior even) …",a year ago
1 star,"Signing up for the service is a breeze and the rate is reasonable.

However",11 months ago
5 stars,Carsharing made easy to use with Getgo,a month ago
4 stars,Many fleets available for rent around my area and that makes it convenient.,a month ago
5 stars,Enjoy life with family during weekend,a month ago
5 stars,With so many nearby locations to pick up and return,a month ago
5 stars,Super convenient and reasonably priced. Enjoy driving during off peak hours,a month ago
3 stars,Some of Getgo car would need a frequent maintenance as sometimes the spoil item report is not repair even a month,a month ago
5 stars,Most user friendly and convenient car rental app in Singapore,a month ago
4 stars,Very convenient. Most of the time,a year ago
3 stars,Since the start,2 years ago
2 stars,As a technology firm providing Singapore’s largest car sharing services,11 months ago
3 stars,Overall is still ok. Just there are time the car found dirty and the car system and maintenance are not properly done and clean.,2 months ago
2 stars,Getgo seems to be unclear about communicating its own policies on rental of cars by tourists. On the website it says that foreign short term visitors can rent cars subject to having a valid International Driving Permit. Their customers care …,10 months ago
1 star,Car is unable to start up after refuelling. No contact number to call for help and I have to wait for the help centre to slowly message me on the next steps. Problem is they just asked me to keep trying to restart when I told them it’s impossible.,a year ago
5 stars,good app for car sharing. responsive support team a,a month ago
2 stars,I spotted damage only after my trip started cos the car was parked in the most isolated and dimly lit area of the carpark. Spotted it after parking out in the sun but I guess it was too late. I flagged this as I'm honest but am fully …,a year ago
5 stars,Plenty of cars to choose from nearby my area. Very convenient!,a month ago
5 stars,Convenience,a month ago
5 stars,I like the convenience of having at least one car near the carpark within walking distance near my place. Most of the car available are big and spacious which is best fit for big family of 6 like mine. The app use for car booking is user …,2 years ago
3 stars,The interior of the car should be cleaned more often. Often find dust and dirt on the seats and dashboard,2 months ago
3 stars,Had some issues charging the EV car that I rented. I parked at the charging lot but could not charge the car. Customer service agent took sometime to address the issue.,2 months ago
5 stars,Good customer service,a month ago
5 stars,Easy enough to use,a month ago
5 stars,It was very useful and was very convenient for myself when I need to bring my family out.,a month ago
2 stars,Download and sign-up is good but that's about where a good experience ends.  Managed to locate vehicle ok but the vehicle had damage on every panel so spent 10 mins just uploading the damaged photos,11 months ago
5 stars,The name speaks for itself,a month ago
5 stars,Getgo's highly responsive Customer Service team ensures my issues are always promptly solved!,a month ago
5 stars,"Honestly,this getgo is convenient.But very limited cars around cck. Some cars is good,whereas some cars got a some fault.but everything is fairly good.as long as the users is considerate and not abuse it,I believe it will be a better ride for any other user.",2 months ago
5 stars,I've been using GetGo cars for the past few months. Am enjoying the drive as much as using the app without the fuss and problems of pumping petrol and half baked app respectively. Keep up the great work!! …,a year ago
4 stars,I've joined GetGo few months back. My area seems to be very popular. Most of the time did not get my car nearby at 516A woodlands drive 14. Hope they can add in additional car. Cars are well maintain in terms of maintenance.  But exterior …,a year ago
5 stars,Price is affordable. Easy to navigate within the app. Customer service is always helpful.,2 months ago
4 stars,App experience is very good. Never had a trouble so far.,a month ago
5 stars,Great and friendly user app for car rental in Singapore.,a month ago
1 star,1st time user of getgo car sharing. Booked car from 10am to 1500 hrs on 01.01.2023. Went to collect car at 10am turn on the App but unable to unlock car door and contact help centre for advise. Screen shot the page requested and told my …,a year ago
5 stars,Convenient and user friendly. Would love to see a wider variety of newer vehicles in the future!,2 months ago
4 stars,Sometimes feedback about the car condition like seat not able to adjust was not rectify even feedbacks few times.,a month ago
5 stars,One of the best service for car rental. Highly recommended!!,a month ago
5 stars,Good condition vehicle and immediate support in case of issues...great experience,a month ago
5 stars,Variety of cars,2 months ago
5 stars,As a frequent user of GetGo,10 months ago
5 stars,"Updating my review in Dec 2022 due to recent experiences:

I am updating my review of the GetGo car service as in my recent experiences",a year ago
4 stars,Overall is good BUT only Unlock car system too slowly too bad if you collect car at open air car park during raining ....,a month ago
1 star,I booked a car on Jan 6,a year ago
5 stars,New cars,3 weeks ago
4 stars,"Good stuff:
1. Much more affordable than owning a car (duh). For a family w young children",a year ago
4 stars,Fast and reliable car sharing company. Hope to be more lenient for the late charge,a month ago
5 stars,Very good and easy experience for all my bookings. Car is well maintained by GetGo. Reported cleanliness and broken items were fixed promptly within 1-2 days. Just hoping that other drivers will take care of the cars as much as possible,a month ago
5 stars,The app is quite easy to do . They had update more user friendly now . Keep it up,a month ago
5 stars,Convenient and easily accessible around my neighbourhood,2 months ago
4 stars,good service to rent car but the prices and many cars to rent around the area but the prices are abit expensive,a month ago
3 stars,Car was easy to take. But hope the interior can be more clean and hygiene.,2 months ago
5 stars,Best car rent app for new driver's after getting driving license.,2 months ago
5 stars,Great car-sharing service and selection of cars. Affordable and convenient.,2 months ago
5 stars,Great experience with getgo and Team,a month ago
5 stars,Convenient and reasonably priced. This app is great for people looking for quick point A to point A trips.,2 months ago
1 star,Encounter a cancellation by GET GO at the very last minute. Was told that the car which already booked well in advance has been badly damage. But found out personally is in good condition. Their customer service can’t handle my case …,9 months ago
5 stars,Things have been great so far. No problem with the CS,2 months ago
5 stars,A great app to use for a quick trip to run errand. Good and friendly customer service too.,2 months ago
5 stars,I have book getgo for many time… its so convenient and the cars they provide are clean and nice,2 months ago
3 stars,To replace petrol vehicles with more standard EV to save the environment.,2 months ago
5 stars,Very happy with getgo online chat. Prompt responses. Able to resolve enquiries within minutes.,a month ago
4 stars,Love the convenience and ease of using GetGo. The service coordinator is very responsive as well.,2 months ago
5 stars,Pay as you use saves me thousands of dollars after I retire. Easy to use and economical.,a month ago
5 stars,the hassle of owner a car,2 months ago
4 stars,So far Getgo allow me to have freedom of travel without owning a car!,a month ago
5 stars,Easy to use,2 months ago
5 stars,The cars are well maintained and the customer service agents are very responsive.,2 months ago
1 star,My account cannot verify. I have sent  many emails to them. Nobody reply and till now my problem is not solved. They asked me to send a picture of my driving licence front and back also a selfie photo holding my driving licence. …,a year ago
5 stars,Most hassle free car sharing...well maintained car and user friendly apps...⭐️⭐️⭐️⭐️⭐️,2 months ago
5 stars,So convenient and fuss free,2 months ago
1 star,Strongly advise against this car sharing option. App did not apparently state that it’s a point A to point A service. Have not used car and contacted customer service upon learning about it,a year ago
4 stars,Generally easy to book/drive experience. Reasonably clean interior,2 months ago
4 stars,Great option for running your errands,2 months ago
5 stars,Seamless journey to get the car. Quick response from customer service in case of any issue.,2 months ago
1 star,Unfortunately,11 months ago
5 stars,Probably one of the best car sharing platform in Spore. Ease of use,2 years ago
5 stars,Super easy to use and often cheaper and more accessible than getting a grab or taxi!,2 months ago
1 star,Have been using getgo multiple times and just wanted to share my experience with getgo today. As usual the car was not maintained and is very dirty. I didn’t notice that the handbrake was faulty and I drove the car out. But when I reached …,a year ago
5 stars,Convenient with a press of the app. Wide range of cars,a month ago
5 stars,I’m enjoying the GetGo. Rental is quite higher appreciate if it can come down a bit.,2 months ago
1 star,"A company that has SERIOUS ethical issues.
Rapid expansion of fleet but with no care towards car maintenance and upkeep",9 months ago
5 stars,Extremely convenient; given the choices of cars and close proximity to my home👍🏻 Rental is affordable and worth the money! …,a year ago
4 stars,some cars not maintained properly,2 months ago
4 stars,Quick and easy rental journey. The app is veey simple to use.,2 months ago
4 stars,Getgo is the most brilliant car sharing service because of it easy to use apps and super convenient places to get the car. My only problem is the conditions of the car but i know its not the company to blame its the users. But the company …,a year ago
1 star,worst rental car service ever have in Singapore. I encounter many problem whenever I book the car. 1. tyre punctured . 2. car halfway no power. 3. Car dirty,10 months ago
5 stars,Very convenient to rent a car and good GetGo supporting team. Keep it up.,2 months ago
4 stars,By far the most convenient car sharing,2 years ago
5 stars,Getgo never fails my family. Booking is easy. Keep it up 👏 …,a month ago
5 stars,Great sharing experience. Very accommodating and fast response. there are always room for improvement and initiative.,a month ago
1 star,Very upset with getgo for cancelling our booking which we have made very well in advance for peak period without any replacement car and at a very short notice!! And sometimes our booking for 7 seater car was changed to a 5 seater car without any notice??! Very unreliable. Book getgo at your own risk.,9 months ago
5 stars,Great car-sharing service that solves all the other issues from other providers in Singapore! Affordable,a year ago
5 stars,Probably the most easiest service to sign up,a year ago
5 stars,Good cars available for short time usage to run errands.,a month ago
4 stars,Getgo streamlines the car rental process,2 months ago
5 stars,There is a variety of car near me so it is convenient for me to get and book a car.,2 months ago
4 stars,Overall experience is good,2 months ago
5 stars,This carsharing platform is very convenient and easy to use. The fleets of cars available are relatively new and clean. The rates are also affordable. GetGo! please put your car near my block so I can rent more frequently!!,a year ago
4 stars,cars are clean most of the time,2 months ago
5 stars,Easy and convenient for most of us who doesn’t own car.,2 months ago
5 stars,What's the top car sharing service in Singapore,2 months ago
4 stars,Convenient,2 months ago
1 star,My getgo account was banned because my four year old open the passenger door and slightly hitting the other getgo car door with the person inside. Apparently this is AN ACCIDENT! Wow! …,7 months ago
5 stars,I am using GetGo quite frequently due to the convenience. I am enjoying it!,2 months ago
5 stars,"Have been a Getgoer for about 3 years and a happy user of Getgo's services and support
Keep it up!!!!",2 months ago
5 stars,The customer service is excellent.  Car well maintained,a month ago
5 stars,I am glad GetGo is finally in my vicinity. It's definitely way so much better in many ways than the other one (the co with white cars) that's in my neighbourhood fir a long time. …,2 months ago
5 stars,The most easy and convenient app to use and on top of that the charges are less that others. After using this,a year ago
5 stars,Easy to book,2 months ago
5 stars,Overall easy to use and most cars are relatively clean.,2 months ago
4 stars,GetGo is my go to because it is very convenient and there are plenty of cars around. 😊 …,2 months ago
1 star,I cannot extend the time in the app.  And due to this,11 months ago
4 stars,Easy free car rental. Customer service is fast in responding.,2 months ago
5 stars,On the go rental. Wide range of vehicles,2 months ago
5 stars,my experience with GetGo has been good...or rather great. The cars are easily located with availability shown. Bookings are hassle free and not constrained by the day but according to hourly prebooking and usage. Operating the cars is easy …,a year ago
5 stars,Always had the joy and dun getting to drive different types of car getgo is offering!,2 months ago
5 stars,GetGo gives me the flexibility of having a car whenever it's needed. The App is easy to use and navigate with a very responsive support team that answers your Q&A. The rental rates and mileage charge are reasonable as well and I especially like the part that you don't have to return the car with a full tank.,2 months ago
5 stars,It is good to use Car sharing company in Singapore.,a month ago
4 stars,It's my go to car sharing app as its very efficency and easy to use. I also love that there isn't any need for a deposit and the sign up process is really quick. Customer support is really great too. Just hope they will make booking …,2 years ago
4 stars,"A lot of new cars at my house area,",2 months ago
5 stars,I am really thankful to GetGo for even allowing new license holders to drive which really builds the trust among us.,2 months ago
5 stars,Convenient and accessible car sharing experience. Appreciate the service.,2 months ago
5 stars,I have rented vehicles from others sources but never believe it was really hassle free from GetGo Carsharing and moreover they have alots of vehicles that is available at any parts of Singapore. …,a year ago
5 stars,Very convenient,2 months ago
1 star,Crazy claims for superficial car damages. Cost me 7k for just a bumper scratch.,2 months ago
5 stars,Cars are conveniently located for booking and makes making errands so much easier,a month ago
4 stars,One of the most convenient car rental service. However,a year ago
4 stars,very convenient and easy to use,a month ago
4 stars,Great and easy to use service. App and customer service is good and responsive. One feedback is on car cleanliness and less damages. Often found cars withe dents and scratches,a year ago
4 stars,"Convenient to book car anywhere,almost every car park available.",2 months ago
5 stars,Got alot of cars around my house. Easy to use the app too!,2 months ago
5 stars,My first choice for car rental,2 months ago
4 stars,Most of the booking when smoothly. However looking for customer care is a pain when needed.,2 months ago
